month,n_claims,n_directional,net_direction,share_worsen,share_improve,disagreement,hedge_rate,mean_horizon,share_named,share_expert,share_official,share_journalist,n_all_claims,n_pages,attention,m,rec,year,block,att_dm
1909-09,23.0,23.0,-0.1304347826086956,0.5652173913043478,0.4347826086956521,0.8695652173913043,0.3478260869565217,10.0,0.1304347826086956,0.1304347826086956,0.0,0.8260869565217391,55,29,189.6551724137931,1909-09,False,1909,1908,3.948367086298134
1909-10,23.0,22.0,0.5454545454545454,0.2272727272727272,0.7727272727272727,0.4545454545454546,0.217391304347826,8.666666666666666,0.391304347826087,0.5217391304347826,0.0434782608695652,0.391304347826087,54,30,180.0,1909-10,False,1909,1908,-5.706805327494976
1909-11,21.0,21.0,0.6190476190476191,0.1904761904761904,0.8095238095238095,0.3809523809523809,0.4285714285714285,10.0,0.0952380952380952,0.2857142857142857,0.0476190476190476,0.6666666666666666,44,30,146.66666666666666,1909-11,False,1909,1908,-39.04013866082832
1909-12,26.0,25.0,0.36,0.32,0.68,0.64,0.4230769230769231,10.285714285714286,0.2307692307692307,0.2307692307692307,0.0384615384615384,0.7307692307692307,73,30,243.33333333333337,1909-12,False,1909,1908,57.626528005838395
1910-01,23.0,23.0,0.5652173913043478,0.217391304347826,0.782608695652174,0.4347826086956522,0.3478260869565217,12.0,0.391304347826087,0.3478260869565217,0.0434782608695652,0.5652173913043478,55,30,183.33333333333337,1910-01,True,1910,1908,-2.373471994161605
1910-02,28.0,25.0,0.52,0.24,0.76,0.48,0.3928571428571428,6.0,0.5,0.5357142857142857,0.0714285714285714,0.3928571428571428,59,29,203.44827586206895,1910-02,True,1910,1908,17.741470534573978
1910-03,22.0,22.0,0.7272727272727273,0.1363636363636363,0.8636363636363636,0.2727272727272727,0.2727272727272727,12.0,0.0,0.0909090909090909,0.0,0.9090909090909092,50,29,172.41379310344828,1910-03,True,1910,1908,-13.293012224046691
1910-04,19.0,19.0,0.5789473684210527,0.2105263157894736,0.7894736842105263,0.4210526315789473,0.2631578947368421,12.0,0.3684210526315789,0.3157894736842105,0.1052631578947368,0.5263157894736842,44,30,146.66666666666666,1910-04,True,1910,1908,-39.04013866082832
1910-05,24.0,24.0,0.8333333333333334,0.0833333333333333,0.9166666666666666,0.1666666666666666,0.1666666666666666,12.0,0.25,0.375,0.0,0.625,60,30,200.0,1910-05,True,1910,1908,14.293194672505024
1910-06,27.0,25.0,0.52,0.24,0.76,0.48,0.5185185185185185,9.0,0.2962962962962963,0.4444444444444444,0.1111111111111111,0.4444444444444444,48,30,160.0,1910-06,True,1910,1908,-25.706805327494976
1910-07,25.0,24.0,0.5,0.25,0.75,0.5,0.4,9.0,0.64,0.6,0.0,0.24,45,30,150.0,1910-07,True,1910,1908,-35.706805327494976
1910-08,28.0,28.0,0.4285714285714285,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.4285714285714285,6.0,0.3928571428571428,0.4642857142857143,0.0,0.5357142857142857,50,29,172.41379310344828,1910-08,True,1910,1908,-13.293012224046691
1910-09,15.0,15.0,0.4666666666666667,0.2666666666666666,0.7333333333333333,0.5333333333333333,0.1333333333333333,12.0,0.2666666666666666,0.6,0.0,0.4,40,30,133.33333333333334,1910-09,True,1910,1908,-52.37347199416163
1910-10,20.0,20.0,0.7,0.15,0.85,0.3,0.4,6.0,0.5,0.45,0.05,0.45,44,29,151.72413793103448,1910-10,True,1910,1908,-33.9826673964605
1910-11,18.0,18.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.3333333333333333,12.0,0.3333333333333333,0.4444444444444444,0.0,0.4444444444444444,44,30,146.66666666666666,1910-11,True,1910,1908,-39.04013866082832
1910-12,38.0,34.0,0.3529411764705882,0.3235294117647059,0.6764705882352942,0.6470588235294117,0.3421052631578947,8.0,0.631578947368421,0.6578947368421053,0.0263157894736842,0.2894736842105263,68,30,226.66666666666663,1910-12,True,1910,1908,40.95986133917165
1911-01,30.0,30.0,0.4666666666666667,0.2666666666666666,0.7333333333333333,0.5333333333333333,0.5666666666666667,10.666666666666666,0.5,0.6,0.0,0.3666666666666666,61,30,203.33333333333337,1911-01,True,1911,1911,40.790966306292006
1911-02,24.0,23.0,0.8260869565217391,0.0869565217391304,0.9130434782608696,0.1739130434782608,0.2083333333333333,5.0,0.3333333333333333,0.3333333333333333,0.0416666666666666,0.5833333333333334,47,30,156.66666666666666,1911-02,True,1911,1911,-5.875700360374708
1911-03,13.0,12.0,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.2307692307692307,6.0,0.4615384615384615,0.4615384615384615,0.0,0.4615384615384615,40,30,133.33333333333334,1911-03,True,1911,1911,-29.209033693708022
1911-04,25.0,24.0,0.75,0.125,0.875,0.25,0.28,9.0,0.28,0.6,0.0,0.32,49,29,168.9655172413793,1911-04,True,1911,1911,6.423150214337937
1911-05,28.0,28.0,0.8571428571428571,0.0714285714285714,0.9285714285714286,0.1428571428571429,0.4285714285714285,9.0,0.3928571428571428,0.3928571428571428,0.0,0.6071428571428571,46,29,158.6206896551724,1911-05,True,1911,1911,-3.9216773718689524
1911-06,7.0,7.0,0.7142857142857143,0.1428571428571428,0.8571428571428571,0.2857142857142857,0.2857142857142857,12.0,0.1428571428571428,0.2857142857142857,0.0,0.7142857142857143,28,25,112.0,1911-06,True,1911,1911,-50.542367027041365
1911-07,15.0,12.0,0.5,0.25,0.75,0.5,0.4666666666666667,6.0,0.4,0.4666666666666667,0.0,0.5333333333333333,57,29,196.55172413793105,1911-07,True,1911,1911,34.00935711088968
1911-08,16.0,15.0,0.8666666666666667,0.0666666666666666,0.9333333333333332,0.1333333333333333,0.6875,60.0,0.5,0.5,0.0625,0.4375,60,30,200.0,1911-08,True,1911,1911,37.457632972958635
1911-09,24.0,24.0,0.5833333333333334,0.2083333333333333,0.7916666666666666,0.4166666666666666,0.25,,0.4583333333333333,0.5,0.0416666666666666,0.4583333333333333,43,30,143.33333333333334,1911-09,True,1911,1911,-19.209033693708022
1911-10,12.0,12.0,0.8333333333333334,0.0833333333333333,0.9166666666666666,0.1666666666666666,0.5833333333333334,12.0,0.25,0.25,0.0833333333333333,0.6666666666666666,37,30,123.33333333333331,1911-10,True,1911,1911,-39.20903369370805
1911-11,13.0,13.0,-0.0769230769230769,0.5384615384615384,0.4615384615384615,0.9230769230769232,0.3846153846153846,,0.3076923076923077,0.5384615384615384,0.0769230769230769,0.3076923076923077,24,30,80.0,1911-11,True,1911,1911,-82.54236702704137
1911-12,32.0,31.0,0.8064516129032258,0.0967741935483871,0.9032258064516128,0.1935483870967742,0.34375,11.1,0.65625,0.6875,0.0625,0.25,63,28,225.0,1911-12,True,1911,1911,62.457632972958635
1912-01,36.0,35.0,0.4285714285714285,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.3888888888888889,15.5,0.4444444444444444,0.5833333333333334,0.0555555555555555,0.3055555555555556,54,30,180.0,1912-01,True,1912,1911,17.457632972958635
1912-02,7.0,6.0,1.0,0.0,1.0,0.0,0.4285714285714285,,0.2857142857142857,0.1428571428571428,0.0,0.8571428571428571,45,26,173.07692307692307,1912-02,False,1912,1911,10.5345560498817
1912-03,8.0,8.0,0.25,0.375,0.625,0.75,0.375,8.666666666666666,0.0,0.0,0.0,0.75,25,27,92.5925925925926,1912-03,False,1912,1911,-69.94977443444877
1912-04,13.0,13.0,0.5384615384615384,0.2307692307692307,0.7692307692307693,0.4615384615384615,0.3076923076923077,,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.6923076923076923,46,26,176.92307692307693,1912-04,False,1912,1911,14.380709896035569
1912-05,33.0,33.0,0.4545454545454545,0.2727272727272727,0.7272727272727273,0.5454545454545454,0.3636363636363636,10.0,0.3939393939393939,0.4242424242424242,0.0303030303030303,0.3636363636363636,65,30,216.66666666666663,1912-05,False,1912,1911,54.124299639625264
1912-06,18.0,15.0,0.7333333333333333,0.1333333333333333,0.8666666666666667,0.2666666666666667,0.1666666666666666,6.0,0.2777777777777778,0.3333333333333333,0.0,0.6666666666666666,37,28,132.14285714285714,1912-06,False,1912,1911,-30.399509884184226
1912-07,22.0,22.0,0.9090909090909092,0.0454545454545454,0.9545454545454546,0.0909090909090909,0.2727272727272727,9.0,0.1818181818181818,0.3636363636363636,0.0454545454545454,0.5909090909090909,41,30,136.66666666666666,1912-07,False,1912,1911,-25.875700360374708
1912-08,23.0,23.0,0.5652173913043478,0.217391304347826,0.782608695652174,0.4347826086956522,0.391304347826087,9.0,0.391304347826087,0.4782608695652174,0.1304347826086956,0.391304347826087,59,26,226.92307692307693,1912-08,False,1912,1911,64.38070989603557
1912-09,30.0,30.0,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.2333333333333333,8.571428571428571,0.5333333333333333,0.6,0.0,0.3666666666666666,49,27,181.4814814814815,1912-09,False,1912,1911,18.93911445444013
1912-10,37.0,37.0,0.5135135135135135,0.2432432432432432,0.7567567567567568,0.4864864864864865,0.2162162162162162,6.0,0.3243243243243243,0.4864864864864865,0.0,0.4864864864864865,48,27,177.77777777777777,1912-10,False,1912,1911,15.235410750736406
1912-11,42.0,40.0,0.35,0.325,0.675,0.65,0.3571428571428571,11.142857142857142,0.238095238095238,0.4047619047619047,0.0952380952380952,0.5,69,29,237.93103448275863,1912-11,False,1912,1911,75.38866745571727
1912-12,25.0,23.0,0.4782608695652174,0.2608695652173913,0.7391304347826086,0.5217391304347826,0.32,10.428571428571429,0.6,0.28,0.36,0.36,50,26,192.30769230769232,1912-12,False,1912,1911,29.765325280650956
1913-01,17.0,17.0,0.8823529411764706,0.0588235294117647,0.9411764705882352,0.1176470588235294,0.1176470588235294,12.0,0.4117647058823529,0.6470588235294118,0.0588235294117647,0.2352941176470588,51,29,175.86206896551724,1913-01,True,1913,1911,13.319701938475873
1913-02,9.0,8.0,0.25,0.375,0.625,0.75,0.2222222222222222,12.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,32,30,106.66666666666669,1913-02,True,1913,1911,-55.87570036037468
1913-03,7.0,7.0,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.8571428571428572,0.5714285714285714,,0.8571428571428571,0.7142857142857143,0.1428571428571428,0.1428571428571428,23,29,79.3103448275862,1913-03,True,1913,1911,-83.23202219945516
1913-04,12.0,11.0,0.4545454545454545,0.2727272727272727,0.7272727272727273,0.5454545454545454,0.4166666666666667,12.0,0.25,0.25,0.0,0.75,44,30,146.66666666666666,1913-04,True,1913,1911,-15.875700360374708
1913-05,15.0,15.0,0.7333333333333333,0.1333333333333333,0.8666666666666667,0.2666666666666667,0.2666666666666666,8.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,38,30,126.66666666666669,1913-05,True,1913,1911,-35.87570036037468
1913-06,18.0,18.0,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.4444444444444444,6.0,0.5,0.7222222222222222,0.0555555555555555,0.1111111111111111,35,29,120.6896551724138,1913-06,True,1913,1911,-41.85271185462757
1913-07,24.0,24.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.5,12.0,0.25,0.4166666666666667,0.0833333333333333,0.5,51,30,170.0,1913-07,True,1913,1911,7.457632972958635
1913-08,20.0,20.0,1.0,0.0,1.0,0.0,0.45,,0.8,0.7,0.2,0.1,36,29,124.13793103448276,1913-08,True,1913,1911,-38.404435992558604
1913-09,28.0,28.0,0.9285714285714286,0.0357142857142857,0.9642857142857144,0.0714285714285714,0.25,6.0,0.3928571428571428,0.3928571428571428,0.0357142857142857,0.5714285714285714,70,26,269.2307692307692,1913-09,True,1913,1911,106.68840220372786
1913-10,22.0,21.0,0.4285714285714285,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.3636363636363636,120.0,0.3636363636363636,0.4090909090909091,0.0454545454545454,0.5454545454545454,53,30,176.66666666666666,1913-10,True,1913,1911,14.124299639625292
1913-11,19.0,17.0,0.0588235294117647,0.4705882352941176,0.5294117647058824,0.9411764705882352,0.2631578947368421,24.0,0.2105263157894736,0.3157894736842105,0.0,0.631578947368421,43,30,143.33333333333334,1913-11,True,1913,1911,-19.209033693708022
1913-12,40.0,40.0,0.7,0.15,0.85,0.3,0.35,9.142857142857142,0.525,0.55,0.075,0.325,56,30,186.66666666666663,1913-12,True,1913,1911,24.124299639625264
1914-01,49.0,49.0,0.8775510204081632,0.0612244897959183,0.9387755102040816,0.1224489795918367,0.3877551020408163,10.363636363636363,0.5510204081632653,0.4081632653061224,0.2040816326530612,0.3877551020408163,61,29,210.3448275862069,1914-01,True,1914,1914,32.25367041075853
1914-02,29.0,28.0,0.8571428571428571,0.0714285714285714,0.9285714285714286,0.1428571428571429,0.2413793103448276,6.0,0.4482758620689655,0.6206896551724138,0.1379310344827586,0.2068965517241379,49,30,163.33333333333334,1914-02,True,1914,1914,-14.757823842115016
1914-03,27.0,27.0,0.7037037037037037,0.1481481481481481,0.8518518518518519,0.2962962962962963,0.3333333333333333,12.0,0.2962962962962963,0.1481481481481481,0.074074074074074,0.5925925925925926,55,30,183.33333333333337,1914-03,True,1914,1914,5.242176157885012
1914-04,39.0,38.0,0.5789473684210527,0.2105263157894736,0.7894736842105263,0.4210526315789473,0.358974358974359,6.75,0.3333333333333333,0.3076923076923077,0.0769230769230769,0.5897435897435898,71,30,236.66666666666663,1914-04,True,1914,1914,58.57550949121827
1914-05,24.0,24.0,0.75,0.125,0.875,0.25,0.25,12.0,0.5833333333333334,0.625,0.0833333333333333,0.25,56,30,186.66666666666663,1914-05,True,1914,1914,8.57550949121827
1914-06,27.0,26.0,0.8461538461538461,0.0769230769230769,0.9230769230769232,0.1538461538461538,0.2962962962962963,12.0,0.5555555555555556,0.5185185185185185,0.1111111111111111,0.3333333333333333,48,30,160.0,1914-06,True,1914,1914,-18.09115717544836
1914-07,34.0,34.0,0.5882352941176471,0.2058823529411764,0.7941176470588235,0.4117647058823529,0.2941176470588235,12.0,0.7058823529411765,0.7352941176470589,0.088235294117647,0.1470588235294117,54,29,186.20689655172413,1914-07,True,1914,1914,8.11573937627577
1914-08,39.0,39.0,0.6923076923076923,0.1538461538461538,0.8461538461538461,0.3076923076923077,0.2564102564102564,9.6,0.4871794871794871,0.5641025641025641,0.1282051282051282,0.3076923076923077,75,29,258.62068965517244,1914-08,True,1914,1914,80.52953247972408
1914-09,36.0,35.0,0.8857142857142857,0.0571428571428571,0.9428571428571428,0.1142857142857143,0.3611111111111111,10.166666666666666,0.5277777777777778,0.5277777777777778,0.0,0.3888888888888889,58,25,232.0,1914-09,True,1914,1914,53.90884282455164
1914-10,35.0,35.0,0.7714285714285715,0.1142857142857142,0.8857142857142857,0.2285714285714285,0.2,7.4,0.5428571428571428,0.5714285714285714,0.0857142857142857,0.3428571428571428,56,30,186.66666666666663,1914-10,True,1914,1914,8.57550949121827
1914-11,21.0,21.0,0.8095238095238095,0.0952380952380952,0.9047619047619048,0.1904761904761904,0.238095238095238,7.75,0.3333333333333333,0.3809523809523809,0.1904761904761904,0.3809523809523809,53,30,176.66666666666666,1914-11,True,1914,1914,-1.4244905087817017
1914-12,27.0,27.0,0.925925925925926,0.037037037037037,0.9629629629629628,0.074074074074074,0.2222222222222222,12.0,0.4444444444444444,0.2222222222222222,0.2962962962962963,0.4814814814814814,60,30,200.0,1914-12,True,1914,1914,21.90884282455164
1915-01,48.0,48.0,0.75,0.125,0.875,0.25,0.2916666666666667,10.5,0.7291666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,67,29,231.0344827586207,1915-01,False,1915,1914,52.94332558317234
1915-02,21.0,21.0,0.5238095238095238,0.238095238095238,0.7619047619047619,0.4761904761904761,0.3333333333333333,10.8,0.2857142857142857,0.3333333333333333,0.1428571428571428,0.4761904761904761,60,29,206.8965517241379,1915-02,False,1915,1914,28.80539454868955
1915-03,18.0,18.0,0.8888888888888888,0.0555555555555555,0.9444444444444444,0.1111111111111111,0.3333333333333333,6.0,0.3888888888888889,0.6666666666666666,0.0,0.3333333333333333,44,30,146.66666666666666,1915-03,False,1915,1914,-31.4244905087817
1915-04,35.0,35.0,0.7714285714285715,0.1142857142857142,0.8857142857142857,0.2285714285714285,0.3714285714285714,9.0,0.5428571428571428,0.5142857142857142,0.1714285714285714,0.2857142857142857,71,30,236.66666666666663,1915-04,False,1915,1914,58.57550949121827
1915-05,31.0,31.0,0.4838709677419355,0.2580645161290322,0.7419354838709677,0.5161290322580645,0.3225806451612903,19.0,0.4838709677419355,0.3870967741935484,0.0967741935483871,0.3870967741935484,44,29,151.72413793103448,1915-05,False,1915,1914,-26.367019244413882
1915-06,15.0,15.0,0.8666666666666667,0.0666666666666666,0.9333333333333332,0.1333333333333333,0.3333333333333333,12.0,0.6,0.3333333333333333,0.4,0.2666666666666666,42,29,144.82758620689654,1915-06,False,1915,1914,-33.26357096855182
1915-07,8.0,8.0,0.5,0.25,0.75,0.5,0.375,6.0,0.5,0.375,0.25,0.375,30,30,100.0,1915-07,False,1915,1914,-78.09115717544836
1915-08,39.0,36.0,0.7222222222222222,0.1388888888888889,0.8611111111111112,0.2777777777777778,0.2307692307692307,9.0,0.2051282051282051,0.2051282051282051,0.0512820512820512,0.7435897435897436,80,30,266.6666666666667,1915-08,False,1915,1914,88.57550949121833
1915-09,23.0,22.0,0.8181818181818182,0.0909090909090909,0.9090909090909092,0.1818181818181817,0.4347826086956521,,0.2608695652173913,0.3478260869565217,0.0869565217391304,0.4782608695652174,53,27,196.2962962962963,1915-09,False,1915,1914,18.205139120847946
1915-10,18.0,18.0,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.4444444444444444,0.3333333333333333,,0.5,0.4444444444444444,0.1666666666666666,0.3888888888888889,47,29,162.06896551724137,1915-10,False,1915,1914,-16.022191658206992
1915-11,13.0,13.0,0.6923076923076923,0.1538461538461538,0.8461538461538461,0.3076923076923077,0.0,,0.6923076923076923,0.6923076923076923,0.0,0.2307692307692307,37,29,127.58620689655172,1915-11,False,1915,1914,-50.504950278896644
1915-12,23.0,22.0,0.1818181818181818,0.4090909090909091,0.5909090909090909,0.8181818181818181,0.2608695652173913,7.75,0.217391304347826,0.217391304347826,0.0434782608695652,0.6956521739130435,59,30,196.66666666666663,1915-12,False,1915,1914,18.57550949121827
1916-01,27.0,24.0,0.4166666666666667,0.2916666666666667,0.7083333333333334,0.5833333333333333,0.6296296296296297,12.0,0.4444444444444444,0.5925925925925926,0.1111111111111111,0.2962962962962963,53,29,182.75862068965515,1916-01,False,1916,1914,4.667463514206787
1916-02,8.0,8.0,0.75,0.125,0.875,0.25,0.25,9.0,0.5,0.5,0.125,0.375,48,30,160.0,1916-02,False,1916,1914,-18.09115717544836
1916-03,24.0,24.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.3333333333333333,9.0,0.25,0.25,0.125,0.625,46,30,153.33333333333334,1916-03,False,1916,1914,-24.757823842115016
1916-04,16.0,16.0,0.375,0.3125,0.6875,0.625,0.25,12.0,0.5625,0.5,0.25,0.25,36,29,124.13793103448276,1916-04,False,1916,1914,-53.9532261409656
1916-05,15.0,15.0,0.2,0.4,0.6,0.8,0.2,12.0,0.2666666666666666,0.4666666666666667,0.0666666666666666,0.4666666666666667,41,27,151.85185185185185,1916-05,False,1916,1914,-26.23930532359651
1916-06,25.0,23.0,0.391304347826087,0.3043478260869565,0.6956521739130435,0.6086956521739131,0.36,12.0,0.44,0.44,0.04,0.52,50,29,172.41379310344828,1916-06,False,1916,1914,-5.677364072000074
1916-07,18.0,18.0,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.4444444444444444,0.2777777777777778,6.0,0.3888888888888889,0.3888888888888889,0.1666666666666666,0.4444444444444444,43,30,143.33333333333334,1916-07,False,1916,1914,-34.757823842115016
1916-08,12.0,11.0,-0.0909090909090909,0.5454545454545454,0.4545454545454545,0.9090909090909092,0.1666666666666666,12.0,0.1666666666666666,0.1666666666666666,0.0,0.8333333333333334,31,26,119.23076923076924,1916-08,False,1916,1914,-58.86038794467912
1916-09,10.0,10.0,0.6,0.2,0.8,0.4,0.6,12.0,0.2,0.2,0.1,0.5,30,25,120.0,1916-09,False,1916,1914,-58.09115717544836
1916-10,18.0,18.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.6666666666666666,12.0,0.2777777777777778,0.3888888888888889,0.0,0.6111111111111112,42,26,161.53846153846155,1916-10,False,1916,1914,-16.55269563698681
1916-11,18.0,18.0,0.0,0.5,0.5,1.0,0.2222222222222222,12.0,0.1666666666666666,0.2777777777777778,0.0,0.6111111111111112,38,25,152.0,1916-11,False,1916,1914,-26.09115717544836
1916-12,28.0,28.0,0.5,0.25,0.75,0.5,0.3214285714285714,9.333333333333334,0.5357142857142857,0.3928571428571428,0.2142857142857142,0.3571428571428571,58,26,223.07692307692307,1916-12,False,1916,1914,44.98576590147471
1917-01,35.0,35.0,0.2,0.4,0.6,0.8,0.2857142857142857,12.0,0.4285714285714285,0.4571428571428571,0.0571428571428571,0.4857142857142857,82,29,282.7586206896552,1917-01,False,1917,1917,100.24726229003258
1917-02,22.0,22.0,0.2727272727272727,0.3636363636363636,0.6363636363636364,0.7272727272727273,0.4545454545454545,,0.2272727272727272,0.2272727272727272,0.0909090909090909,0.6363636363636364,34,27,125.92592592592592,1917-02,False,1917,1917,-56.58543247369667
1917-03,28.0,26.0,0.1538461538461538,0.4230769230769231,0.5769230769230769,0.8461538461538461,0.3928571428571428,10.0,0.3214285714285714,0.3214285714285714,0.25,0.4285714285714285,51,29,175.86206896551724,1917-03,False,1917,1917,-6.649289434105356
1917-04,18.0,17.0,0.5294117647058824,0.2352941176470588,0.7647058823529411,0.4705882352941176,0.0555555555555555,9.0,0.3333333333333333,0.3333333333333333,0.0555555555555555,0.5555555555555556,37,27,137.03703703703704,1917-04,False,1917,1917,-45.474321362585556
1917-05,35.0,35.0,0.7714285714285715,0.1142857142857142,0.8857142857142857,0.2285714285714285,0.2,10.0,0.6,0.4571428571428571,0.2,0.3428571428571428,56,27,207.40740740740745,1917-05,False,1917,1917,24.896049007784853
1917-06,35.0,34.0,-0.3529411764705882,0.6764705882352942,0.3235294117647059,0.6470588235294117,0.2571428571428571,6.0,0.2,0.1714285714285714,0.0285714285714285,0.8,62,28,221.42857142857144,1917-06,False,1917,1917,38.91721302894885
1917-07,22.0,20.0,0.8,0.1,0.9,0.1999999999999999,0.3181818181818182,9.0,0.4545454545454545,0.5454545454545454,0.0,0.4545454545454545,66,30,220.0,1917-07,False,1917,1917,37.488641600377406
1917-08,19.0,18.0,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.3157894736842105,8.0,0.4736842105263157,0.3157894736842105,0.1578947368421052,0.5263157894736842,46,28,164.28571428571428,1917-08,False,1917,1917,-18.225644113908317
1917-09,21.0,21.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.1428571428571428,6.0,0.3333333333333333,0.3809523809523809,0.0476190476190476,0.5714285714285714,51,30,170.0,1917-09,False,1917,1917,-12.511358399622594
1917-10,18.0,17.0,0.4117647058823529,0.2941176470588235,0.7058823529411765,0.5882352941176471,0.4444444444444444,,0.2777777777777778,0.5,0.0,0.5,35,26,134.6153846153846,1917-10,False,1917,1917,-47.89597378423798
1917-11,24.0,23.0,0.391304347826087,0.3043478260869565,0.6956521739130435,0.6086956521739131,0.2916666666666667,7.2,0.25,0.2916666666666667,0.0,0.6666666666666666,44,27,162.96296296296296,1917-11,False,1917,1917,-19.548395436659632
1917-12,22.0,21.0,0.0476190476190476,0.4761904761904761,0.5238095238095238,0.9523809523809524,0.4090909090909091,10.8,0.5,0.2272727272727272,0.4090909090909091,0.3181818181818182,46,29,158.6206896551724,1917-12,False,1917,1917,-23.89066874445018
1918-01,38.0,38.0,0.631578947368421,0.1842105263157894,0.8157894736842105,0.368421052631579,0.2894736842105263,12.0,0.5263157894736842,0.4473684210526316,0.1052631578947368,0.4210526315789473,53,29,182.75862068965515,1918-01,False,1918,1917,0.24726229003255185
1918-02,15.0,15.0,0.2,0.4,0.6,0.8,0.2,,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.5333333333333333,38,27,140.74074074074073,1918-02,False,1918,1917,-41.77061765888186
1918-03,19.0,15.0,0.4666666666666667,0.2666666666666666,0.7333333333333333,0.5333333333333333,0.3157894736842105,,0.2105263157894736,0.4736842105263157,0.1052631578947368,0.3157894736842105,37,30,123.33333333333331,1918-03,False,1918,1917,-59.17802506628928
1918-04,24.0,24.0,0.75,0.125,0.875,0.25,0.5416666666666666,10.0,0.4166666666666667,0.25,0.375,0.3333333333333333,36,25,144.0,1918-04,False,1918,1917,-38.511358399622594
1918-05,10.0,10.0,0.6,0.2,0.8,0.4,0.1,12.0,0.3,0.4,0.1,0.4,37,27,137.03703703703704,1918-05,False,1918,1917,-45.474321362585556
1918-06,28.0,28.0,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.8571428571428572,0.1428571428571428,,0.3214285714285714,0.2142857142857142,0.25,0.5357142857142857,44,29,151.72413793103448,1918-06,False,1918,1917,-30.787220468588117
1918-07,35.0,35.0,0.7714285714285715,0.1142857142857142,0.8857142857142857,0.2285714285714285,0.3142857142857143,9.0,0.5714285714285714,0.4857142857142857,0.3142857142857143,0.0857142857142857,61,25,244.0,1918-07,False,1918,1917,61.488641600377406
1918-08,14.0,12.0,0.0,0.5,0.5,1.0,0.2142857142857142,6.0,0.4285714285714285,0.4285714285714285,0.0714285714285714,0.4285714285714285,36,26,138.46153846153845,1918-08,True,1918,1917,-44.04981993808414
1918-09,17.0,17.0,0.8823529411764706,0.0588235294117647,0.9411764705882352,0.1176470588235294,0.3529411764705882,12.0,0.1764705882352941,0.3529411764705882,0.0,0.5294117647058824,33,23,143.47826086956522,1918-09,True,1918,1917,-39.033097530057375
1918-10,23.0,22.0,0.6363636363636364,0.1818181818181818,0.8181818181818182,0.3636363636363636,0.3478260869565217,,0.1304347826086956,0.2608695652173913,0.0,0.7391304347826086,37,27,137.03703703703704,1918-10,True,1918,1917,-45.474321362585556
1918-11,41.0,40.0,0.55,0.225,0.775,0.4499999999999999,0.3170731707317073,208.0,0.4634146341463415,0.3414634146341463,0.2195121951219512,0.4146341463414634,64,26,246.15384615384616,1918-11,True,1918,1917,63.642487754223566
1918-12,39.0,38.0,0.6842105263157895,0.1578947368421052,0.8421052631578947,0.3157894736842105,0.2307692307692307,12.0,0.717948717948718,0.6666666666666666,0.1794871794871795,0.1025641025641025,63,30,210.0,1918-12,True,1918,1917,27.488641600377406
1919-01,25.0,24.0,0.4166666666666667,0.2916666666666667,0.7083333333333334,0.5833333333333333,0.4,9.0,0.56,0.48,0.08,0.44,55,29,189.6551724137931,1919-01,True,1919,1917,7.143814014170516
1919-02,32.0,32.0,0.6875,0.15625,0.84375,0.3125,0.3125,9.5,0.46875,0.46875,0.34375,0.1875,49,30,163.33333333333334,1919-02,True,1919,1917,-19.17802506628925
1919-03,33.0,33.0,0.4545454545454545,0.2727272727272727,0.7272727272727273,0.5454545454545454,0.303030303030303,,0.3333333333333333,0.303030303030303,0.2121212121212121,0.4848484848484848,57,30,190.0,1919-03,True,1919,1917,7.488641600377406
1919-04,42.0,41.0,0.6097560975609756,0.1951219512195122,0.8048780487804879,0.3902439024390244,0.2857142857142857,10.0,0.3571428571428571,0.3095238095238095,0.119047619047619,0.5476190476190477,76,30,253.33333333333337,1919-04,False,1919,1917,70.82197493371078
1919-05,37.0,34.0,0.3529411764705882,0.3235294117647059,0.6764705882352942,0.6470588235294117,0.4324324324324324,10.8,0.4324324324324324,0.4054054054054054,0.1621621621621621,0.3783783783783784,50,30,166.66666666666666,1919-05,False,1919,1917,-15.844691732955937
