date,block,hit,claim,econ,additive,full
1929-10-26,1929,0,0.6575331362515527,0.44801355753158917,0.5704692505472113,0.4762438194132928
1929-11-30,1929,0,0.6370330662661572,0.3997580665757276,0.519058474817415,0.34757282367843456
1929-12-03,1929,0,0.6360765495875296,0.42520819872505533,0.5251139545922726,0.40425941972991924
1930-01-08,1929,1,0.30346486112565846,0.41920059931267334,0.24416336731805943,0.4963442087536476
1929-11-22,1929,0,0.635614865602468,0.3997580665757276,0.5181782316506052,0.3467674119720939
1929-11-22,1929,1,0.4478189594163376,0.3997580665757276,0.33785677067291525,0.6211434571751855
1929-11-22,1929,0,0.5365020570133633,0.3997580665757276,0.43329584141670574,0.2797746182226464
1930-01-25,1929,1,0.5409286702751142,0.41920059931267334,0.3889148469315301,0.3886391088096672
1930-01-25,1929,0,0.6362590754793427,0.41920059931267334,0.5229847907531363,0.3698659950800627
1930-01-25,1929,0,0.61204932196974,0.41920059931267334,0.5081436527081071,0.35705952279022335
1930-01-03,1929,0,0.6451052023010811,0.41920059931267334,0.5146161024813695,0.3750443184597192
1930-01-03,1929,0,0.6474401497123867,0.41920059931267334,0.5160838261605993,0.37643355611150886
1930-01-03,1929,0,0.23947206706997032,0.41920059931267334,0.16156206069879323,0.23440251900228115
1929-07-21,1929,0,0.6456304122388881,0.5716294399796451,0.6788605473867245,0.6793477082250057
1930-03-08,1929,1,0.3193817411668204,0.4474797089743135,0.24060481634975095,0.47363596277041164
1930-02-19,1929,0,0.6390395581204575,0.4591004892678325,0.5722518879785254,0.4615812203438985
1930-02-19,1929,1,0.4105669473098371,0.4591004892678325,0.3527521285601099,0.580248124690124
1930-02-19,1929,0,0.17762061450676542,0.4591004892678325,0.15062924583110876,0.2090809200530688
1930-02-19,1929,0,0.6139080744453476,0.4591004892678325,0.5666342202290329,0.45277043500086966
1930-02-19,1929,0,0.6404258590220289,0.4591004892678325,0.5825948825760562,0.4679932047821522
1930-02-19,1929,0,0.6376192793362879,0.4591004892678325,0.5930850949737657,0.48489070816847896
1930-01-19,1929,0,0.6201717124598342,0.41920059931267334,0.4991759959927899,0.36161451174505294
1930-01-19,1929,0,0.6324376512895702,0.41920059931267334,0.5348520717593703,0.39145072704465794
1930-01-19,1929,1,0.40504286676106227,0.41920059931267334,0.3191184572941268,0.5985830511625323
1930-02-18,1929,0,0.6404519695807406,0.4591004892678325,0.5731147267035871,0.4624645094865233
1930-02-18,1929,0,0.6293087298342783,0.4591004892678325,0.5663260205267864,0.45665905481690433
1930-02-18,1929,0,0.6464518490080722,0.4591004892678325,0.5883677886703753,0.4815682812921386
1930-02-11,1929,0,0.6507341380509362,0.4591004892678325,0.5794282986545127,0.4689488098816618
1930-03-28,1929,0,0.6360878623245693,0.4474797089743135,0.5796547448117354,0.4527073437243931
1930-04-19,1929,0,0.6258979512391848,0.4319118204638194,0.5422419044156511,0.45592222237493557
1930-02-09,1929,1,0.3734228705571529,0.4591004892678325,0.3220601320567454,0.5439786269532696
1930-02-09,1929,1,0.3105476787008228,0.4591004892678325,0.2360697168080279,0.4168303419914186
1930-04-14,1929,1,0.41527660031410274,0.4319118204638194,0.32863720081275505,0.3334857089862013
1930-02-15,1929,0,0.6233219941845372,0.4591004892678325,0.5722713962005305,0.4573919904435926
1930-04-01,1929,0,0.6436195373677073,0.4319118204638194,0.5636193429808045,0.4788067342793334
1930-03-22,1929,0,0.64233140239334,0.4474797089743135,0.5622745033812688,0.4358980575280111
1930-03-22,1929,0,0.6384376058949841,0.4474797089743135,0.5562194695130581,0.44211457941080495
1930-05-06,1929,0,0.5455576925229234,0.4278101236194345,0.3962586562748499,0.35937987638406205
1930-05-06,1929,1,0.4210145019800262,0.4278101236194345,0.31090443906445436,0.12288101395318672
1930-05-06,1929,0,0.5503954283928573,0.4278101236194345,0.40976636501136776,0.16931275530114406
1930-06-13,1929,0,0.6393801667977261,0.5110419677832947,0.6145292101362799,0.6606499898207577
1930-05-08,1929,0,0.6343087570292452,0.4278101236194345,0.5482888405026416,0.5314414504382934
1930-05-08,1929,0,0.5528348016140229,0.4278101236194345,0.4734581438129957,0.4638358729826423
1930-05-08,1929,0,0.5330334868428489,0.4278101236194345,0.39985820147557705,0.3609794433969802
1930-06-25,1929,0,0.6511818125078271,0.5110419677832947,0.6221658439506369,0.6702673969299754
1930-06-25,1929,0,0.629785144521968,0.5110419677832947,0.6123939330657251,0.6483176274368052
1930-06-25,1929,0,0.6328467422225109,0.5110419677832947,0.6034936401885036,0.6390130125765475
1930-05-05,1929,0,0.6381598593749126,0.4278101236194345,0.5256021372237959,0.5186251921139997
1930-05-05,1929,0,0.6478088612410279,0.4278101236194345,0.5441390032947091,0.5422020556377016
1930-05-05,1929,0,0.6519716191456618,0.4278101236194345,0.5342571623687885,0.5262302866624984
1930-05-05,1929,0,0.6565923004604688,0.4278101236194345,0.5371803778563734,0.5291825670746305
1930-05-05,1929,0,0.5548538995055098,0.4278101236194345,0.4746302635704959,0.46501442880344307
1930-05-05,1929,1,0.3177027527520835,0.4278101236194345,0.24564114471473983,0.08898093307884114
1930-05-05,1929,0,0.5563670391990049,0.4278101236194345,0.47550953759435005,0.4658986028448348
1930-07-16,1929,0,0.6399440486038458,0.49519195308186337,0.5817789998831291,0.5698292433192876
1930-05-21,1929,0,0.5403211076749631,0.4278101236194345,0.4024855332508122,0.36160121315759886
1930-05-21,1929,1,0.4125294592981483,0.4278101236194345,0.3153587882440776,0.12449952954229623
1930-05-21,1929,0,0.6456813675862073,0.4278101236194345,0.5439908864460699,0.526461018572441
1930-08-02,1929,0,0.15282001197181794,0.5353569317739004,0.13276569912437777,0.13923547920380022
1930-08-02,1929,0,0.5612371395937825,0.5353569317739004,0.5860617124502346,0.5942404995906198
1930-08-02,1929,0,0.5633696373104399,0.5353569317739004,0.5879234073923667,0.5986517302995051
1930-07-17,1929,0,0.6095683071530951,0.49519195308186337,0.578815085090853,0.5589605092920935
1930-07-17,1929,0,0.645563111528499,0.49519195308186337,0.6226854448853314,0.6054607159466513
1930-06-01,1929,0,0.6428029392944652,0.5110419677832947,0.637879652238925,0.6553608932207927
1930-06-01,1929,1,0.3331395494613361,0.5110419677832947,0.33989107754725634,0.18428067194086828
1930-06-01,1929,1,0.3219804061952861,0.5110419677832947,0.3228872828729881,0.1710094901511027
1930-09-21,1929,0,0.6178011040638117,0.5715730483006285,0.6514851644238507,0.6640111520719083
1930-09-05,1929,0,0.5446192640688368,0.5715730483006285,0.606733309751756,0.6251157780790934
1930-09-05,1929,0,0.5425920132764227,0.5715730483006285,0.6056110167016852,0.624004740354482
1930-08-05,1929,0,0.535851589895402,0.5353569317739004,0.5490956175669428,0.5580864260219357
1930-08-05,1929,0,0.6474717942803632,0.5353569317739004,0.6589488549720798,0.6614372650646572
1930-08-05,1929,0,0.5499839161251512,0.5353569317739004,0.5268944770831507,0.5066742431056515
1930-08-05,1929,0,0.651570508543693,0.5353569317739004,0.6518880624036915,0.655782506000758
1930-07-23,1929,1,0.33033814784611704,0.49519195308186337,0.3094297295864294,0.3349213258727889
1930-07-23,1929,0,0.527204468718021,0.49519195308186337,0.5047648012764565,0.49182258889729524
1930-07-23,1929,0,0.543079259333646,0.49519195308186337,0.5146137843266393,0.5043992180577541
1930-07-23,1929,0,0.5420652690180338,0.49519195308186337,0.5140266226816073,0.5038069815527142
1930-07-23,1929,0,0.5579071007461868,0.49519195308186337,0.5350896954203647,0.5273090733054353
1930-07-23,1929,0,0.568460069869575,0.49519195308186337,0.5412239413153573,0.533504895757404
1930-10-13,1929,0,0.64793792491127,0.5817398741068355,0.6936420382739967,0.6732045840086137
1930-10-13,1929,0,0.5558627740658884,0.5817398741068355,0.6201402590909405,0.6045903244971094
1930-08-21,1929,0,0.6217091657756424,0.5353569317739004,0.5975729614150034,0.6046122494904255
1930-08-21,1929,1,0.41006085640769624,0.5353569317739004,0.3888044966589264,0.412138761499043
1930-08-21,1929,1,0.3265356409932928,0.5353569317739004,0.3021010683879294,0.28061288143096347
1930-08-21,1929,1,0.41293128589814426,0.5353569317739004,0.40181317181880194,0.42879773753689204
1930-08-21,1929,0,0.3175780991194464,0.5353569317739004,0.2689913614780522,0.4992655326798515
1930-11-03,1929,0,0.6408032435741818,0.6322399049686586,0.7329252133253814,0.744534080511629
1930-11-03,1929,0,0.6341943056568237,0.6322399049686586,0.7296920881530774,0.7413670311452126
1930-09-26,1929,1,0.33216025222846873,0.5715730483006285,0.367354407625029,0.4420715782073942
1930-08-24,1929,0,0.6383626574733923,0.5353569317739004,0.6441164185169956,0.6454461609890324
1930-08-24,1929,0,0.5668838540096246,0.5353569317739004,0.5899151094310419,0.6006423603092835
1930-11-19,1929,0,0.6573169150736139,0.6322399049686586,0.7245992230833136,0.7390872170717986
1930-11-19,1929,0,0.6503819058107543,0.6322399049686586,0.7210673091044878,0.7356463001487669
1930-11-19,1929,0,0.6468815296464243,0.6322399049686586,0.7157331121911449,0.7381353259534108
1930-11-04,1929,0,0.5491750751192018,0.6322399049686586,0.6648107943028009,0.6843752743088831
1930-11-04,1929,0,0.6689748878691063,0.6322399049686586,0.7494902494340336,0.7669180605903573
1930-10-24,1929,1,0.4089871248366725,0.5817398741068355,0.4629417648945173,0.6987126723992859
