date,unemployment_rate,recession_flag,gdp_growth_yoy,cpi_inflation_yoy,consumer_sentiment,initial_claims
2008-09-11,5.8,0,1.3760107660276244,5.497512078341837,63.0,442000
2008-09-12,5.8,0,1.3760107660276244,5.497512078341837,63.0,442000
2008-09-13,5.8,0,1.3760107660276244,5.497512078341837,63.0,441000
2008-09-14,5.8,0,1.3760107660276244,5.497512078341837,63.0,441000
2008-09-15,6.1,0,1.3760107660276244,5.308017162091239,63.0,441000
2008-09-16,6.1,0,1.3760107660276244,5.308017162091239,63.0,441000
2008-09-17,6.1,0,1.3760107660276244,5.308017162091239,63.0,441000
2008-09-18,6.1,0,1.3760107660276244,5.308017162091239,63.0,441000
2008-09-19,6.1,0,1.3760107660276244,5.308017162091239,63.0,441000
2008-09-20,6.1,0,1.3760107660276244,5.308017162091239,63.0,449000
2008-09-21,6.1,0,1.3760107660276244,5.308017162091239,63.0,449000
2008-09-22,6.1,0,1.3760107660276244,5.308017162091239,63.0,449000
2008-09-23,6.1,0,1.3760107660276244,5.308017162091239,63.0,449000
2008-09-24,6.1,0,1.3760107660276244,5.308017162091239,63.0,449000
2008-09-25,6.1,0,1.3760107660276244,5.308017162091239,63.0,449000
2008-09-26,6.1,0,1.3760107660276244,5.308017162091239,63.0,449000
2008-09-27,6.1,0,1.3760107660276244,5.308017162091239,63.0,483000
2008-09-28,6.1,0,1.3760107660276244,5.308017162091239,63.0,483000
2008-09-29,6.1,0,1.3760107660276244,5.308017162091239,63.0,483000
2008-09-30,6.1,0,1.3760107660276244,5.308017162091239,63.0,483000
2008-10-01,6.1,0,1.3760107660276244,5.308017162091239,70.3,483000
2008-10-02,6.1,0,1.3760107660276244,5.308017162091239,70.3,483000
2008-10-03,6.1,0,1.3760107660276244,5.308017162091239,70.3,483000
2008-10-04,6.1,0,1.3760107660276244,5.308017162091239,70.3,483000
2008-10-05,6.1,0,1.3760107660276244,5.308017162091239,70.3,483000
2008-10-06,6.1,0,1.3760107660276244,5.308017162091239,70.3,483000
2008-10-07,6.1,0,1.3760107660276244,5.308017162091239,70.3,483000
2008-10-08,6.1,0,1.3760107660276244,5.308017162091239,70.3,483000
2008-10-09,6.1,0,1.3760107660276244,5.308017162091239,70.3,483000
2008-10-10,6.1,0,1.3760107660276244,5.308017162091239,70.3,483000
2008-10-11,6.1,0,1.3760107660276244,5.308017162091239,70.3,482000
2008-10-12,6.1,0,1.3760107660276244,5.308017162091239,70.3,482000
2008-10-13,6.1,0,1.3760107660276244,5.308017162091239,70.3,482000
2008-10-14,6.1,0,1.3760107660276244,5.308017162091239,70.3,482000
2008-10-15,6.1,0,1.3760107660276244,5.308017162091239,70.3,482000
2008-10-16,6.1,0,1.3760107660276244,4.953319875136075,70.3,482000
2008-10-17,6.1,0,1.3760107660276244,4.953319875136075,70.3,482000
2008-10-18,6.1,0,1.3760107660276244,4.953319875136075,70.3,461000
2008-10-19,6.1,0,1.3760107660276244,4.953319875136075,70.3,461000
2008-10-20,6.1,0,1.3760107660276244,4.953319875136075,70.3,461000
2008-10-21,6.1,0,1.3760107660276244,4.953319875136075,70.3,461000
2008-10-22,6.1,0,1.3760107660276244,4.953319875136075,70.3,461000
2008-10-23,6.1,0,1.3760107660276244,4.953319875136075,70.3,461000
2008-10-24,6.1,0,1.3760107660276244,4.953319875136075,70.3,461000
2008-10-25,6.1,0,1.3760107660276244,4.953319875136075,70.3,478000
2008-10-26,6.1,0,1.3760107660276244,4.953319875136075,70.3,478000
2008-10-27,6.1,0,1.3760107660276244,4.953319875136075,70.3,478000
2008-10-28,6.1,0,1.3760107660276244,4.953319875136075,70.3,478000
2008-10-29,6.1,0,0.26596727212868654,4.953319875136075,70.3,478000
2008-10-30,6.1,0,0.26596727212868654,4.953319875136075,70.3,478000
2008-10-31,6.1,0,0.26596727212868654,4.953319875136075,57.6,478000
2008-11-01,6.1,0,0.26596727212868654,4.953319875136075,57.6,480000
2008-11-02,6.1,0,0.26596727212868654,4.953319875136075,57.6,480000
2008-11-03,6.1,0,0.26596727212868654,4.953319875136075,57.6,480000
2008-11-04,6.1,0,0.26596727212868654,4.953319875136075,57.6,480000
2008-11-05,6.1,0,0.26596727212868654,4.953319875136075,57.6,480000
2008-11-06,6.1,0,0.26596727212868654,4.953319875136075,57.6,480000
2008-11-07,6.1,0,0.26596727212868654,4.953319875136075,57.6,480000
2008-11-08,6.1,0,0.26596727212868654,4.953319875136075,57.6,490000
2008-11-09,6.1,0,0.26596727212868654,4.953319875136075,57.6,490000
2008-11-10,6.1,0,0.26596727212868654,4.953319875136075,57.6,490000
2008-11-11,6.1,0,0.26596727212868654,4.953319875136075,57.6,490000
2008-11-12,6.1,0,0.26596727212868654,4.953319875136075,57.6,490000
2008-11-13,6.1,0,0.26596727212868654,4.953319875136075,57.6,490000
2008-11-14,6.1,0,0.26596727212868654,4.953319875136075,57.6,490000
