source,forecaster_id,variable_canonical,forecast_date,horizon_native,pred_growth,pred_direction,realized_direction,hit,source_file,variable_native,year
livingston,livingston_median,general_business,1958-12-01,BP->12M,6.79,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1958
livingston,livingston_median,general_business,1959-06-01,BP->12M,4.01,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1959
livingston,livingston_median,general_business,1959-12-01,BP->12M,6.91,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,1959
livingston,livingston_median,general_business,1960-06-01,BP->12M,2.35,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1960
livingston,livingston_median,general_business,1960-12-01,BP->12M,3.59,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1960
livingston,livingston_median,general_business,1961-06-01,BP->12M,10.52,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1961
livingston,livingston_median,general_business,1961-12-01,BP->12M,7.54,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1961
livingston,livingston_median,general_business,1962-06-01,BP->12M,2.19,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1962
livingston,livingston_median,general_business,1962-12-01,BP->12M,2.51,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1962
livingston,livingston_median,general_business,1963-06-01,BP->12M,3.21,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1963
livingston,livingston_median,general_business,1963-12-01,BP->12M,2.97,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1963
livingston,livingston_median,general_business,1964-06-01,BP->12M,3.84,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1964
livingston,livingston_median,general_business,1964-12-01,BP->12M,4.73,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1964
livingston,livingston_median,general_business,1965-06-01,BP->12M,1.94,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1965
livingston,livingston_median,general_business,1965-12-01,BP->12M,3.81,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1965
livingston,livingston_median,general_business,1966-06-01,BP->12M,3.68,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1966
livingston,livingston_median,general_business,1966-12-01,BP->12M,2.51,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1966
livingston,livingston_median,general_business,1967-06-01,BP->12M,4.44,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1967
livingston,livingston_median,general_business,1967-12-01,BP->12M,4.07,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1967
livingston,livingston_median,general_business,1968-06-01,BP->12M,2.26,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1968
livingston,livingston_median,general_business,1968-12-01,BP->12M,2.59,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1968
livingston,livingston_median,general_business,1969-06-01,BP->12M,1.25,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,1969
livingston,livingston_median,general_business,1969-12-01,BP->12M,0.84,no_change,worsen,0.0,MedianGrowthRate.xlsx,IP,1969
livingston,livingston_median,general_business,1970-06-01,BP->12M,2.31,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1970
livingston,livingston_median,general_business,1970-12-01,BP->12M,7.19,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1970
livingston,livingston_median,general_business,1971-06-01,BP->12M,5.14,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1971
livingston,livingston_median,general_business,1971-12-01,BP->12M,8.49,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1971
livingston,livingston_median,general_business,1972-06-01,BP->12M,6.99,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1972
livingston,livingston_median,general_business,1972-12-01,BP->12M,5.96,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1972
livingston,livingston_median,general_business,1973-06-01,BP->12M,4.86,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1973
livingston,livingston_median,general_business,1973-12-01,BP->12M,0.87,no_change,worsen,0.0,MedianGrowthRate.xlsx,IP,1973
livingston,livingston_median,general_business,1974-06-01,BP->12M,3.46,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,1974
livingston,livingston_median,general_business,1974-12-01,BP->12M,0.14,no_change,no_change,1.0,MedianGrowthRate.xlsx,IP,1974
livingston,livingston_median,general_business,1975-06-01,BP->12M,8.09,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1975
livingston,livingston_median,general_business,1975-12-01,BP->12M,8.4,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1975
livingston,livingston_median,general_business,1976-06-01,BP->12M,7.3,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1976
livingston,livingston_median,general_business,1976-12-01,BP->12M,6.86,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1976
livingston,livingston_median,general_business,1977-06-01,BP->12M,6.89,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1977
livingston,livingston_median,general_business,1977-12-01,BP->12M,5.46,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1977
livingston,livingston_median,general_business,1978-06-01,BP->12M,4.49,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1978
livingston,livingston_median,general_business,1978-12-01,BP->12M,0.35,no_change,no_change,1.0,MedianGrowthRate.xlsx,IP,1978
livingston,livingston_median,general_business,1979-06-01,BP->12M,0.17,no_change,worsen,0.0,MedianGrowthRate.xlsx,IP,1979
livingston,livingston_median,general_business,1979-12-01,BP->12M,-2.11,worsen,no_change,0.0,MedianGrowthRate.xlsx,IP,1979
livingston,livingston_median,general_business,1980-06-01,BP->12M,-2.02,worsen,improve,0.0,MedianGrowthRate.xlsx,IP,1980
livingston,livingston_median,general_business,1980-12-01,BP->12M,3.51,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,1980
livingston,livingston_median,general_business,1981-06-01,BP->12M,4.58,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,1981
livingston,livingston_median,general_business,1981-12-01,BP->12M,3.17,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,1981
livingston,livingston_median,general_business,1982-06-01,BP->12M,5.97,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1982
livingston,livingston_median,general_business,1982-12-01,BP->12M,6.82,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1982
livingston,livingston_median,general_business,1983-06-01,BP->12M,6.81,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1983
livingston,livingston_median,general_business,1983-12-01,BP->12M,5.62,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1983
livingston,livingston_median,general_business,1984-06-01,BP->12M,3.62,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1984
livingston,livingston_median,general_business,1984-12-01,BP->12M,3.26,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1984
livingston,livingston_median,general_business,1985-06-01,BP->12M,2.9,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1985
livingston,livingston_median,general_business,1985-12-01,BP->12M,3.49,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1985
livingston,livingston_median,general_business,1986-06-01,BP->12M,4.03,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1986
livingston,livingston_median,general_business,1986-12-01,BP->12M,2.6,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1986
livingston,livingston_median,general_business,1987-06-01,BP->12M,3.35,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1987
livingston,livingston_median,general_business,1987-12-01,BP->12M,2.34,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1987
livingston,livingston_median,general_business,1988-06-01,BP->12M,3.18,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1988
livingston,livingston_median,general_business,1988-12-01,BP->12M,2.34,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1988
livingston,livingston_median,general_business,1989-06-01,BP->12M,1.76,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1989
livingston,livingston_median,general_business,1989-12-01,BP->12M,1.94,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1989
livingston,livingston_median,general_business,1990-06-01,BP->12M,2.36,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1990
livingston,livingston_median,general_business,1990-12-01,BP->12M,0.31,no_change,no_change,1.0,MedianGrowthRate.xlsx,IP,1990
livingston,livingston_median,general_business,1991-06-01,BP->12M,4.02,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1991
livingston,livingston_median,general_business,1991-12-01,BP->12M,3.52,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1991
livingston,livingston_median,general_business,1992-06-01,BP->12M,4.5,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1992
livingston,livingston_median,general_business,1992-12-01,BP->12M,4.19,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1992
livingston,livingston_median,general_business,1993-06-01,BP->12M,4.0,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1993
livingston,livingston_median,general_business,1993-12-01,BP->12M,3.81,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1993
livingston,livingston_median,general_business,1994-06-01,BP->12M,3.28,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1994
livingston,livingston_median,general_business,1994-12-01,BP->12M,3.04,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1994
livingston,livingston_median,general_business,1995-06-01,BP->12M,2.4,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1995
livingston,livingston_median,general_business,1995-12-01,BP->12M,2.87,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1995
livingston,livingston_median,general_business,1996-06-01,BP->12M,2.47,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1996
livingston,livingston_median,general_business,1996-12-01,BP->12M,2.77,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1996
livingston,livingston_median,general_business,1997-06-01,BP->12M,2.87,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1997
livingston,livingston_median,general_business,1997-12-01,BP->12M,2.72,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1997
livingston,livingston_median,general_business,1998-06-01,BP->12M,2.81,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1998
livingston,livingston_median,general_business,1998-12-01,BP->12M,2.2,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1998
livingston,livingston_median,general_business,1999-06-01,BP->12M,2.43,improve,improve,1.0,MedianGrowthRate.xlsx,IP,1999
livingston,livingston_median,general_business,1999-12-01,BP->12M,6.88,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,1999
livingston,livingston_median,general_business,2000-06-01,BP->12M,2.68,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,2000
livingston,livingston_median,general_business,2000-12-01,BP->12M,3.04,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,2000
livingston,livingston_median,general_business,2001-06-01,BP->12M,3.01,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2001
livingston,livingston_median,general_business,2001-12-01,BP->12M,1.69,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2001
livingston,livingston_median,general_business,2002-06-01,BP->12M,4.97,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2002
livingston,livingston_median,general_business,2002-12-01,BP->12M,3.99,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2002
livingston,livingston_median,general_business,2003-06-01,BP->12M,3.89,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2003
livingston,livingston_median,general_business,2003-12-01,BP->12M,5.88,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2003
livingston,livingston_median,general_business,2004-06-01,BP->12M,5.32,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2004
livingston,livingston_median,general_business,2004-12-01,BP->12M,4.29,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2004
livingston,livingston_median,general_business,2005-06-01,BP->12M,4.12,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2005
livingston,livingston_median,general_business,2005-12-01,BP->12M,4.11,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2005
livingston,livingston_median,general_business,2006-06-01,BP->12M,3.36,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2006
livingston,livingston_median,general_business,2006-12-01,BP->12M,2.86,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2006
livingston,livingston_median,general_business,2007-06-01,BP->12M,2.73,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2007
livingston,livingston_median,general_business,2007-12-01,BP->12M,2.72,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,2007
livingston,livingston_median,general_business,2008-06-01,BP->12M,2.32,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,2008
livingston,livingston_median,general_business,2008-12-01,BP->12M,-1.06,worsen,worsen,1.0,MedianGrowthRate.xlsx,IP,2008
livingston,livingston_median,general_business,2009-06-01,BP->12M,0.51,no_change,improve,0.0,MedianGrowthRate.xlsx,IP,2009
livingston,livingston_median,general_business,2009-12-01,BP->12M,4.85,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2009
livingston,livingston_median,general_business,2010-06-01,BP->12M,4.8,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2010
livingston,livingston_median,general_business,2010-12-01,BP->12M,3.79,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2010
livingston,livingston_median,general_business,2011-06-01,BP->12M,4.49,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2011
livingston,livingston_median,general_business,2011-12-01,BP->12M,2.92,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2011
livingston,livingston_median,general_business,2012-06-01,BP->12M,2.81,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2012
livingston,livingston_median,general_business,2012-12-01,BP->12M,3.1,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2012
livingston,livingston_median,general_business,2013-06-01,BP->12M,3.36,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2013
livingston,livingston_median,general_business,2013-12-01,BP->12M,3.12,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2013
livingston,livingston_median,general_business,2014-06-01,BP->12M,3.61,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2014
livingston,livingston_median,general_business,2014-12-01,BP->12M,3.36,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,2014
livingston,livingston_median,general_business,2015-06-01,BP->12M,3.04,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2015
livingston,livingston_median,general_business,2015-12-01,BP->12M,2.47,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2015
livingston,livingston_median,general_business,2016-06-01,BP->12M,2.04,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2016
livingston,livingston_median,general_business,2016-12-01,BP->12M,1.87,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2016
livingston,livingston_median,general_business,2017-06-01,BP->12M,1.91,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2017
livingston,livingston_median,general_business,2017-12-01,BP->12M,2.1,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2017
livingston,livingston_median,general_business,2018-06-01,BP->12M,2.67,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2018
livingston,livingston_median,general_business,2018-12-01,BP->12M,2.22,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2018
livingston,livingston_median,general_business,2019-06-01,BP->12M,1.8,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,2019
livingston,livingston_median,general_business,2019-12-01,BP->12M,1.86,improve,worsen,0.0,MedianGrowthRate.xlsx,IP,2019
livingston,livingston_median,general_business,2020-06-01,BP->12M,9.82,improve,improve,1.0,MedianGrowthRate.xlsx,IP,2020
livingston,livingston_median,general_business,2020-12-01,BP->12M,4.07,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2020
livingston,livingston_median,general_business,2021-06-01,BP->12M,5.79,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2021
livingston,livingston_median,general_business,2021-12-01,BP->12M,3.53,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2021
livingston,livingston_median,general_business,2022-06-01,BP->12M,2.54,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2022
livingston,livingston_median,general_business,2022-12-01,BP->12M,-0.62,no_change,no_change,1.0,MedianGrowthRate.xlsx,IP,2022
livingston,livingston_median,general_business,2023-06-01,BP->12M,-0.71,no_change,no_change,1.0,MedianGrowthRate.xlsx,IP,2023
livingston,livingston_median,general_business,2023-12-01,BP->12M,0.57,no_change,no_change,1.0,MedianGrowthRate.xlsx,IP,2023
livingston,livingston_median,general_business,2024-06-01,BP->12M,1.48,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2024
livingston,livingston_median,general_business,2024-12-01,BP->12M,1.51,improve,no_change,0.0,MedianGrowthRate.xlsx,IP,2024
livingston,livingston_median,general_business,2025-06-01,BP->12M,-0.32,no_change,improve,0.0,MedianGrowthRate.xlsx,IP,2025
livingston,livingston_median,general_business,2025-12-01,BP->12M,0.1,no_change,improve,0.0,MedianGrowthRate.xlsx,IP,2025
livingston,livingston_median,general_business,2026-06-01,BP->12M,0.67,no_change,improve,0.0,MedianGrowthRate.xlsx,IP,2026
spf,spf_1,general_business,1968-10-01,nowcast->+4Q,3.582194052810972,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_2,general_business,1968-10-01,nowcast->+4Q,6.6030711072568415,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_4,general_business,1968-10-01,nowcast->+4Q,2.5410409997217442,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_5,general_business,1968-10-01,nowcast->+4Q,5.819728663063883,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_6,general_business,1968-10-01,nowcast->+4Q,2.860728949039082,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_7,general_business,1968-10-01,nowcast->+4Q,3.9717450638598217,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_8,general_business,1968-10-01,nowcast->+4Q,2.431605746226384,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_9,general_business,1968-10-01,nowcast->+4Q,1.2085898851377896,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_10,general_business,1968-10-01,nowcast->+4Q,4.729746069628837,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_11,general_business,1968-10-01,nowcast->+4Q,1.566780361567055,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_12,general_business,1968-10-01,nowcast->+4Q,4.866351161917626,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_13,general_business,1968-10-01,nowcast->+4Q,3.7202326041670286,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_14,general_business,1968-10-01,nowcast->+4Q,2.985713633742737,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_15,general_business,1968-10-01,nowcast->+4Q,3.204831729324309,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_16,general_business,1968-10-01,nowcast->+4Q,4.494387188486559,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_17,general_business,1968-10-01,nowcast->+4Q,6.94802409200288,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_18,general_business,1968-10-01,nowcast->+4Q,5.984578477179836,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_19,general_business,1968-10-01,nowcast->+4Q,3.2701951756880066,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_20,general_business,1968-10-01,nowcast->+4Q,2.4679745619657245,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_21,general_business,1968-10-01,nowcast->+4Q,2.492776873556557,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_22,general_business,1968-10-01,nowcast->+4Q,4.462532010032971,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_23,general_business,1968-10-01,nowcast->+4Q,3.9206074723263873,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_24,general_business,1968-10-01,nowcast->+4Q,3.204831729324309,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_25,general_business,1968-10-01,nowcast->+4Q,4.332956562306389,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_26,general_business,1968-10-01,nowcast->+4Q,2.869346760207825,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_27,general_business,1968-10-01,nowcast->+4Q,2.5410409997217442,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_29,general_business,1968-10-01,nowcast->+4Q,2.869346760207825,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_30,general_business,1968-10-01,nowcast->+4Q,2.0938603439935255,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_31,general_business,1968-10-01,nowcast->+4Q,5.89185284141116,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_32,general_business,1968-10-01,nowcast->+4Q,2.444245341392537,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_33,general_business,1968-10-01,nowcast->+4Q,6.62491154431577,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_34,general_business,1968-10-01,nowcast->+4Q,2.7599115067124647,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_36,general_business,1968-10-01,nowcast->+4Q,2.869346760207825,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_37,general_business,1968-10-01,nowcast->+4Q,-1.0810875420010468,worsen,improve,0.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_38,general_business,1968-10-01,nowcast->+4Q,5.425109478371115,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_39,general_business,1968-10-01,nowcast->+4Q,3.3070877741892435,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_41,general_business,1968-10-01,nowcast->+4Q,3.6430679204874528,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_42,general_business,1968-10-01,nowcast->+4Q,3.66527543689934,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_43,general_business,1968-10-01,nowcast->+4Q,4.359023473929269,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_45,general_business,1968-10-01,nowcast->+4Q,3.68576099196094,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_46,general_business,1968-10-01,nowcast->+4Q,3.4850303982137287,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_47,general_business,1968-10-01,nowcast->+4Q,4.638132016899266,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_48,general_business,1968-10-01,nowcast->+4Q,4.105000448783813,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_49,general_business,1968-10-01,nowcast->+4Q,1.4672727458485468,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_50,general_business,1968-10-01,nowcast->+4Q,2.7599115067124647,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_51,general_business,1968-10-01,nowcast->+4Q,3.4206127666942754,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_52,general_business,1968-10-01,nowcast->+4Q,3.095272681533512,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_53,general_business,1968-10-01,nowcast->+4Q,4.2173467589989855,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_54,general_business,1968-10-01,nowcast->+4Q,2.676550423792756,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_55,general_business,1968-10-01,nowcast->+4Q,4.091426351344629,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_56,general_business,1968-10-01,nowcast->+4Q,3.7270615769969373,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_57,general_business,1968-10-01,nowcast->+4Q,1.2535348755943643,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_58,general_business,1968-10-01,nowcast->+4Q,2.6439308245775672,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_59,general_business,1968-10-01,nowcast->+4Q,4.477955112561882,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_60,general_business,1968-10-01,nowcast->+4Q,1.43834600889452,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_61,general_business,1968-10-01,nowcast->+4Q,3.7751997641946033,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_62,general_business,1968-10-01,nowcast->+4Q,3.5259582811799417,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_63,general_business,1968-10-01,nowcast->+4Q,1.2784118530476007,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_64,general_business,1968-10-01,nowcast->+4Q,1.477494904505372,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_65,general_business,1968-10-01,nowcast->+4Q,2.4253073472925823,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_66,general_business,1968-10-01,nowcast->+4Q,2.91889959511229,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_67,general_business,1968-10-01,nowcast->+4Q,2.9980290157212597,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_68,general_business,1968-10-01,nowcast->+4Q,2.573369495331046,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_69,general_business,1968-10-01,nowcast->+4Q,-1.3668704992076508,worsen,improve,0.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_70,general_business,1968-10-01,nowcast->+4Q,2.939403273824559,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_72,general_business,1968-10-01,nowcast->+4Q,3.3260552141512134,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_73,general_business,1968-10-01,nowcast->+4Q,3.3070877741892435,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_74,general_business,1968-10-01,nowcast->+4Q,3.5522566107760722,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_75,general_business,1968-10-01,nowcast->+4Q,2.6967261124671182,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_76,general_business,1968-10-01,nowcast->+4Q,2.8422686126402086,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_77,general_business,1968-10-01,nowcast->+4Q,3.8812819689436173,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_78,general_business,1968-10-01,nowcast->+4Q,3.974067085256361,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_79,general_business,1968-10-01,nowcast->+4Q,-2.599325289133836,worsen,improve,0.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_80,general_business,1968-10-01,nowcast->+4Q,3.244545401731891,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_81,general_business,1968-10-01,nowcast->+4Q,3.321710321218041,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_82,general_business,1968-10-01,nowcast->+4Q,4.718601176998116,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_83,general_business,1968-10-01,nowcast->+4Q,2.869346760207825,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
spf,spf_84,general_business,1968-10-01,nowcast->+4Q,3.794653181689678,improve,improve,1.0,Individual_RGDP.xlsx,RGDP,1968
