month,n_claims,n_directional,net_direction,share_worsen,share_improve,disagreement,hedge_rate,mean_horizon,share_named,share_expert,share_official,share_journalist,n_all_claims,n_pages,attention
1904-09,23.0,21.0,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.30434782608695654,6.0,0.21739130434782608,0.08695652173913043,0.13043478260869565,0.782608695652174,48,27,177.77777777777777
1904-10,40.0,39.0,0.28205128205128205,0.358974358974359,0.6410256410256411,0.717948717948718,0.35,8.8,0.325,0.35,0.075,0.525,67,30,223.33333333333334
1904-11,12.0,12.0,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.16666666666666663,0.5833333333333334,6.0,0.25,0.08333333333333333,0.3333333333333333,0.5833333333333334,29,29,100.0
1904-12,29.0,28.0,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.3793103448275862,8.333333333333334,0.1724137931034483,0.1724137931034483,0.0,0.8275862068965517,55,30,183.33333333333334
1905-01,22.0,19.0,0.6842105263157895,0.15789473684210525,0.8421052631578947,0.3157894736842105,0.3181818181818182,9.0,0.5,0.36363636363636365,0.13636363636363635,0.5,41,30,136.66666666666666
1905-02,17.0,16.0,0.5,0.25,0.75,0.5,0.23529411764705882,8.333333333333334,0.058823529411764705,0.058823529411764705,0.0,0.9411764705882353,40,28,142.85714285714286
1905-03,14.0,14.0,0.0,0.5,0.5,1.0,0.5,7.5,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.5714285714285714,48,28,171.42857142857142
1905-04,17.0,16.0,0.875,0.0625,0.9375,0.125,0.29411764705882354,9.0,0.35294117647058826,0.29411764705882354,0.058823529411764705,0.6470588235294118,41,26,157.69230769230768
1905-05,17.0,16.0,0.25,0.375,0.625,0.75,0.5294117647058824,6.0,0.29411764705882354,0.4117647058823529,0.058823529411764705,0.5294117647058824,59,26,226.92307692307693
1905-06,9.0,9.0,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.4444444444444444,0.6666666666666666,,0.4444444444444444,0.4444444444444444,0.0,0.5555555555555556,40,29,137.93103448275863
1905-07,19.0,19.0,0.3684210526315789,0.3157894736842105,0.6842105263157895,0.631578947368421,0.5789473684210527,3.5,0.3157894736842105,0.3157894736842105,0.0,0.5789473684210527,44,27,162.96296296296296
1905-08,15.0,15.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.4666666666666667,12.0,0.4,0.26666666666666666,0.26666666666666666,0.4666666666666667,48,25,192.0
1905-09,35.0,34.0,0.5294117647058824,0.23529411764705882,0.7647058823529411,0.47058823529411764,0.3142857142857143,11.142857142857142,0.2857142857142857,0.4,0.02857142857142857,0.5142857142857142,69,30,230.0
1905-10,35.0,35.0,-0.3142857142857143,0.6571428571428571,0.34285714285714286,0.6857142857142857,0.34285714285714286,8.571428571428571,0.5428571428571428,0.4857142857142857,0.05714285714285714,0.2571428571428571,54,27,200.0
1905-11,21.0,19.0,0.3684210526315789,0.3157894736842105,0.6842105263157895,0.631578947368421,0.5238095238095238,6.0,0.38095238095238093,0.47619047619047616,0.047619047619047616,0.38095238095238093,44,21,209.52380952380952
1905-12,34.0,34.0,0.4117647058823529,0.29411764705882354,0.7058823529411765,0.5882352941176471,0.5294117647058824,11.0,0.35294117647058826,0.3235294117647059,0.058823529411764705,0.5294117647058824,69,29,237.93103448275863
1906-01,40.0,39.0,0.48717948717948717,0.2564102564102564,0.7435897435897436,0.5128205128205128,0.225,10.125,0.275,0.275,0.075,0.65,64,29,220.68965517241378
1906-02,16.0,15.0,0.6,0.2,0.8,0.4,0.3125,9.25,0.25,0.4375,0.0,0.5625,49,29,168.9655172413793
1906-03,28.0,28.0,0.5,0.25,0.75,0.5,0.35714285714285715,12.0,0.14285714285714285,0.21428571428571427,0.03571428571428571,0.7142857142857143,63,30,210.0
1906-04,14.0,13.0,0.8461538461538461,0.07692307692307693,0.9230769230769231,0.15384615384615385,0.42857142857142855,12.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.7857142857142857,40,30,133.33333333333334
1906-05,16.0,16.0,1.0,0.0,1.0,0.0,0.25,9.0,0.125,0.0625,0.125,0.8125,53,27,196.2962962962963
1906-06,20.0,18.0,0.2222222222222222,0.3888888888888889,0.6111111111111112,0.7777777777777778,0.45,10.0,0.25,0.2,0.05,0.75,54,30,180.0
1906-07,39.0,38.0,0.6842105263157895,0.15789473684210525,0.8421052631578947,0.3157894736842105,0.41025641025641024,9.6,0.28205128205128205,0.3333333333333333,0.0,0.6666666666666666,78,29,268.9655172413793
1906-08,22.0,21.0,0.047619047619047616,0.47619047619047616,0.5238095238095238,0.9523809523809523,0.22727272727272727,12.0,0.13636363636363635,0.36363636363636365,0.045454545454545456,0.5909090909090909,37,30,123.33333333333333
1906-09,19.0,19.0,0.2631578947368421,0.3684210526315789,0.631578947368421,0.736842105263158,0.3157894736842105,1.0,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.631578947368421,40,26,153.84615384615384
1906-10,34.0,33.0,0.5151515151515151,0.24242424242424243,0.7575757575757576,0.48484848484848486,0.4411764705882353,7.0,0.17647058823529413,0.20588235294117646,0.058823529411764705,0.7058823529411765,61,29,210.3448275862069
1906-11,18.0,15.0,0.6,0.2,0.8,0.4,0.3333333333333333,9.0,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.5555555555555556,40,25,160.0
1906-12,28.0,28.0,0.5,0.25,0.75,0.5,0.35714285714285715,11.333333333333334,0.5714285714285714,0.39285714285714285,0.17857142857142858,0.42857142857142855,57,30,190.0
1907-01,27.0,27.0,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.5555555555555556,9.6,0.5185185185185185,0.5555555555555556,0.1111111111111111,0.3333333333333333,67,30,223.33333333333334
1907-02,29.0,28.0,0.0,0.5,0.5,1.0,0.5172413793103449,12.0,0.5172413793103449,0.4482758620689655,0.13793103448275862,0.41379310344827586,53,30,176.66666666666666
1907-03,20.0,19.0,0.2631578947368421,0.3684210526315789,0.631578947368421,0.736842105263158,0.4,10.8,0.4,0.35,0.15,0.5,45,30,150.0
1907-04,39.0,37.0,0.4594594594594595,0.2702702702702703,0.7297297297297297,0.5405405405405406,0.3333333333333333,7.6,0.358974358974359,0.5128205128205128,0.05128205128205128,0.41025641025641024,65,29,224.13793103448276
1907-05,26.0,26.0,-0.07692307692307693,0.5384615384615384,0.46153846153846156,0.9230769230769231,0.46153846153846156,12.0,0.34615384615384615,0.3076923076923077,0.038461538461538464,0.6538461538461539,49,29,168.9655172413793
1907-06,37.0,35.0,0.2,0.4,0.6,0.8,0.43243243243243246,6.0,0.35135135135135137,0.35135135135135137,0.24324324324324326,0.40540540540540543,60,29,206.89655172413794
1907-07,24.0,23.0,0.6521739130434783,0.17391304347826086,0.8260869565217391,0.34782608695652173,0.4166666666666667,7.5,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.5,46,26,176.92307692307693
1907-08,28.0,27.0,0.4074074074074074,0.2962962962962963,0.7037037037037037,0.5925925925925926,0.25,12.0,0.32142857142857145,0.5,0.10714285714285714,0.32142857142857145,43,30,143.33333333333334
1907-09,34.0,31.0,0.3548387096774194,0.3225806451612903,0.6774193548387096,0.6451612903225806,0.5,7.0,0.47058823529411764,0.5588235294117647,0.029411764705882353,0.4117647058823529,59,29,203.44827586206895
1907-10,33.0,31.0,0.5483870967741935,0.22580645161290322,0.7741935483870968,0.4516129032258065,0.5151515151515151,3.5,0.6666666666666666,0.6060606060606061,0.15151515151515152,0.21212121212121213,67,29,231.0344827586207
1907-11,41.0,41.0,0.7073170731707317,0.14634146341463414,0.8536585365853658,0.29268292682926833,0.34146341463414637,8.0,0.3902439024390244,0.36585365853658536,0.17073170731707318,0.43902439024390244,58,30,193.33333333333334
1907-12,17.0,16.0,0.375,0.3125,0.6875,0.625,0.47058823529411764,6.0,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.35294117647058826,38,30,126.66666666666667
1908-01,25.0,25.0,0.68,0.16,0.84,0.31999999999999995,0.24,12.0,0.44,0.44,0.08,0.4,63,28,225.0
1908-02,17.0,17.0,0.7647058823529411,0.11764705882352941,0.8823529411764706,0.23529411764705888,0.23529411764705882,12.0,0.5882352941176471,0.47058823529411764,0.17647058823529413,0.35294117647058826,54,30,180.0
1908-03,21.0,21.0,0.8095238095238095,0.09523809523809523,0.9047619047619048,0.19047619047619047,0.38095238095238093,12.0,0.38095238095238093,0.2857142857142857,0.14285714285714285,0.5714285714285714,44,30,146.66666666666666
1908-04,12.0,12.0,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.16666666666666663,0.4166666666666667,9.0,0.16666666666666666,0.3333333333333333,0.0,0.5833333333333334,52,30,173.33333333333334
1908-05,28.0,26.0,0.8461538461538461,0.07692307692307693,0.9230769230769231,0.15384615384615385,0.32142857142857145,9.0,0.35714285714285715,0.5357142857142857,0.03571428571428571,0.35714285714285715,43,30,143.33333333333334
1908-06,25.0,24.0,0.5833333333333334,0.20833333333333334,0.7916666666666666,0.41666666666666663,0.32,,0.52,0.48,0.08,0.4,59,30,196.66666666666666
1908-07,33.0,33.0,0.5757575757575758,0.21212121212121213,0.7878787878787878,0.4242424242424242,0.2727272727272727,7.0,0.5151515151515151,0.5454545454545454,0.030303030303030304,0.42424242424242425,73,30,243.33333333333334
1908-08,32.0,32.0,0.6875,0.15625,0.84375,0.3125,0.5,5.75,0.375,0.28125,0.0625,0.65625,75,30,250.0
1908-09,18.0,17.0,0.7647058823529411,0.11764705882352941,0.8823529411764706,0.23529411764705888,0.2777777777777778,9.0,0.16666666666666666,0.2777777777777778,0.0,0.7222222222222222,59,30,196.66666666666666
1908-10,40.0,39.0,0.6410256410256411,0.1794871794871795,0.8205128205128205,0.3589743589743589,0.225,12.0,0.675,0.675,0.075,0.225,66,30,220.0
1908-11,33.0,32.0,0.875,0.0625,0.9375,0.125,0.36363636363636365,22.8,0.30303030303030304,0.36363636363636365,0.06060606060606061,0.5757575757575758,66,25,264.0
1908-12,17.0,17.0,0.6470588235294118,0.17647058823529413,0.8235294117647058,0.3529411764705882,0.35294117647058826,6.0,0.5294117647058824,0.4117647058823529,0.17647058823529413,0.29411764705882354,44,30,146.66666666666666
1909-01,31.0,27.0,0.8518518518518519,0.07407407407407407,0.9259259259259259,0.14814814814814814,0.1935483870967742,10.88888888888889,0.4838709677419355,0.6451612903225806,0.0967741935483871,0.25806451612903225,70,29,241.3793103448276
1909-02,15.0,14.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.8571428571428572,0.5333333333333333,9.0,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.4,43,30,143.33333333333334
1909-03,23.0,23.0,0.391304347826087,0.30434782608695654,0.6956521739130435,0.6086956521739131,0.43478260869565216,9.0,0.34782608695652173,0.34782608695652173,0.08695652173913043,0.5652173913043478,48,30,160.0
1909-04,45.0,45.0,0.9111111111111111,0.044444444444444446,0.9555555555555556,0.0888888888888889,0.4888888888888889,10.8,0.5111111111111111,0.5111111111111111,0.044444444444444446,0.4222222222222222,74,29,255.17241379310346
1909-05,27.0,27.0,1.0,0.0,1.0,0.0,0.25925925925925924,10.0,0.5185185185185185,0.5185185185185185,0.0,0.48148148148148145,40,30,133.33333333333334
1909-06,15.0,14.0,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.5333333333333333,12.0,0.3333333333333333,0.4,0.0,0.5333333333333333,43,28,153.57142857142858
1909-07,27.0,26.0,0.6923076923076923,0.15384615384615385,0.8461538461538461,0.3076923076923077,0.2962962962962963,6.5,0.4074074074074074,0.6296296296296297,0.037037037037037035,0.3333333333333333,58,30,193.33333333333334
1909-08,30.0,30.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666665,0.3,10.0,0.6,0.5,0.1,0.4,64,30,213.33333333333334
1909-09,23.0,23.0,-0.13043478260869565,0.5652173913043478,0.43478260869565216,0.8695652173913043,0.34782608695652173,10.0,0.13043478260869565,0.13043478260869565,0.0,0.8260869565217391,55,29,189.6551724137931
1909-10,23.0,22.0,0.5454545454545454,0.22727272727272727,0.7727272727272727,0.4545454545454546,0.21739130434782608,8.666666666666666,0.391304347826087,0.5217391304347826,0.043478260869565216,0.391304347826087,54,30,180.0
1909-11,21.0,21.0,0.6190476190476191,0.19047619047619047,0.8095238095238095,0.38095238095238093,0.42857142857142855,10.0,0.09523809523809523,0.2857142857142857,0.047619047619047616,0.6666666666666666,44,30,146.66666666666666
1909-12,26.0,25.0,0.36,0.32,0.68,0.64,0.4230769230769231,10.285714285714286,0.23076923076923078,0.23076923076923078,0.038461538461538464,0.7307692307692307,73,30,243.33333333333334
1910-01,23.0,23.0,0.5652173913043478,0.21739130434782608,0.782608695652174,0.4347826086956522,0.34782608695652173,12.0,0.391304347826087,0.34782608695652173,0.043478260869565216,0.5652173913043478,55,30,183.33333333333334
1910-02,28.0,25.0,0.52,0.24,0.76,0.48,0.39285714285714285,6.0,0.5,0.5357142857142857,0.07142857142857142,0.39285714285714285,59,29,203.44827586206895
1910-03,22.0,22.0,0.7272727272727273,0.13636363636363635,0.8636363636363636,0.2727272727272727,0.2727272727272727,12.0,0.0,0.09090909090909091,0.0,0.9090909090909091,50,29,172.41379310344828
1910-04,19.0,19.0,0.5789473684210527,0.21052631578947367,0.7894736842105263,0.42105263157894735,0.2631578947368421,12.0,0.3684210526315789,0.3157894736842105,0.10526315789473684,0.5263157894736842,44,30,146.66666666666666
1910-05,24.0,24.0,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.16666666666666663,0.16666666666666666,12.0,0.25,0.375,0.0,0.625,60,30,200.0
1910-06,27.0,25.0,0.52,0.24,0.76,0.48,0.5185185185185185,9.0,0.2962962962962963,0.4444444444444444,0.1111111111111111,0.4444444444444444,48,30,160.0
1910-07,25.0,24.0,0.5,0.25,0.75,0.5,0.4,9.0,0.64,0.6,0.0,0.24,45,30,150.0
1910-08,28.0,28.0,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.42857142857142855,6.0,0.39285714285714285,0.4642857142857143,0.0,0.5357142857142857,50,29,172.41379310344828
1910-09,15.0,15.0,0.4666666666666667,0.26666666666666666,0.7333333333333333,0.5333333333333333,0.13333333333333333,12.0,0.26666666666666666,0.6,0.0,0.4,40,30,133.33333333333334
